Word,Contains Multiple?,Vowels,Green Score,Yellow Score
ratch,False,1,2260,2016
kynde,False,1,962,2632
coady,False,2,4310,1706
bloom,True,2,908,2564
toady,False,2,3390,2521
sices,True,2,7653,1952
topos,True,2,6043,1874
braai,True,3,908,3528
lezes,True,2,6415,2201
hunks,False,1,6597,488
roads,False,2,6043,2334
putty,True,1,4236,615
pearl,False,2,857,4052
gangs,True,1,7809,422
knowe,False,2,0,3356
huger,False,2,3508,1523
kutus,True,2,5135,1391
sides,True,2,7653,1950
blurb,True,1,908,2138
lavvy,True,1,3557,970
rajas,True,2,6210,1747
award,True,2,822,2850
dript,False,1,0,3812
nuder,False,2,3508,1388
incel,False,2,2323,1377
march,False,1,4150,773
knead,False,2,822,2675
thrip,False,1,1741,1842
disci,True,2,1380,1898
bendy,False,1,3167,2097
bulse,False,2,2941,2034
samey,False,2,5880,2070
stilb,False,1,0,3676
shred,False,1,4886,1560
voled,False,2,6328,0
kazis,False,2,6352,1255
keefs,True,2,3950,3116
doups,False,2,6043,1765
gurns,False,1,6969,786
sloes,True,2,6273,3246
dholl,True,1,544,2916
haems,False,2,6210,1772
cruve,False,2,920,3280
foody,True,2,3985,1460
lauds,False,2,6210,1712
paire,False,3,3117,3282
aimer,False,3,3703,1919
loric,False,2,3290,1582
shake,False,2,1044,4314
theed,True,2,3689,1697
ksars,True,1,3950,2419
chyle,False,1,1464,2503
heron,False,2,1197,3340
carap,True,2,4377,1220
jinks,False,1,6994,0
rammy,True,1,3557,1540
shale,False,2,544,5085
capex,False,2,5503,433
dungs,False,1,6097,1103
bemas,False,2,4858,3209
dumas,False,2,5135,2264
flour,False,2,595,2760
slits,True,1,4847,3304
bonie,False,3,3963,2399
leets,True,2,4847,3083
arene,True,3,0,4863
raker,True,2,4583,1569
deaws,False,2,3950,3670
hazan,True,2,2402,2091
sluit,False,2,0,4529
leves,True,2,6273,2441
whews,True,1,4905,1010
zoons,True,2,6043,1880
lills,True,1,6178,1346
iglus,False,2,4798,641
renal,False,2,962,3802
aulic,False,3,2033,1743
fetes,True,2,6868,2241
ropes,False,2,8366,991
pikes,False,2,8510,268
crake,False,2,1420,3694
azyms,False,1,3950,1380
scion,False,2,0,4009
rodes,False,2,8366,1018
oaked,False,3,5405,530
jocks,False,1,6745,392
duffs,True,1,5135,1092
lezza,True,2,142,3006
effed,True,2,3145,505
newbs,False,1,3950,2464
shalt,False,1,544,4292
divas,False,2,5330,1994
tharm,False,1,544,2948
grued,False,2,3782,1606
machs,False,1,6903,627
jagir,False,2,2462,1915
unsex,False,2,2323,1135
views,False,2,5572,1010
swigs,True,1,3950,3192
limps,False,1,5330,1503
azury,False,2,1297,2147
zaxes,False,2,8666,105
fundy,False,1,4039,471
lints,False,1,7189,575
broom,True,2,908,2807
ducks,False,1,5635,1073
frail,False,2,595,3530
hoofs,True,2,6043,1710
salol,True,2,3108,2731
bubby,True,1,3390,576
kails,False,2,6210,2193
tules,False,2,8306,815
sexer,True,2,2456,3859
okehs,False,2,3950,1474
braid,False,2,1730,3055
deked,True,2,3145,2575
khors,False,1,4494,2080
frist,False,1,595,3228
bosom,True,2,3001,1409
afore,False,3,0,3984
whoot,True,2,955,2411
parry,True,1,5611,716
styre,False,1,0,4247
gyves,False,1,6910,507
blows,False,1,4858,1814
brock,False,1,908,2592
burgh,False,1,3290,789
purge,False,2,3239,1941
bimbo,True,2,2288,1140
heder,True,2,2323,3177
yaffs,True,1,6210,592
hijra,False,2,1380,1929
gugas,True,2,5772,1435
erica,False,3,0,3375
gandy,False,1,5156,471
lotes,False,2,8366,1190
execs,True,2,3950,1648
gruff,True,1,637,1921
lomas,False,2,6043,2158
cions,False,2,6250,1775
lusus,True,2,5135,1507
waged,False,2,5816,362
noris,False,2,7240,1205
louts,False,2,6940,1241
runty,False,1,4341,628
lears,False,2,3950,4152
metis,False,2,4643,3121
taxor,False,2,2393,2184
yufts,False,1,6032,359
alibi,True,3,0,3002
nuddy,True,1,2482,1186
jambe,False,2,2462,2271
seles,True,2,7121,3186
bogey,False,2,6621,362
vibey,False,2,5242,334
upset,False,2,2323,1674
momes,True,2,9059,510
helix,False,2,848,3064
quick,False,2,1263,1710
sadza,True,2,2260,2755
peece,True,3,857,4433
filmi,True,2,2823,682
flick,False,1,595,2407
bouns,False,2,6951,1452
areas,True,3,3950,3631
triad,False,2,822,3875
skelf,False,1,0,3390
beaus,False,3,4858,3262
mahoe,False,3,2953,2335
rotos,True,2,6043,1939
typto,True,1,897,1833
donas,False,2,7005,1754
exert,True,2,0,2684
kesar,False,2,0,4278
sakai,True,3,2260,3181
yoofs,True,2,6043,1403
bufty,False,1,4287,178
wingy,False,1,4050,422
blype,False,1,908,2847
nitty,True,1,3574,940
dress,True,1,3950,3018
torso,True,2,3290,1718
knaur,False,2,0,3029
vertu,False,2,2336,1693
beret,True,2,4428,2352
kabar,True,2,2260,2455
sinks,True,1,6792,1560
hocks,False,1,6543,880
sonne,True,2,3055,3865
fifis,True,2,5925,1058
resid,False,2,822,3665
rybat,False,1,0,3028
hotch,True,1,2093,1876
sadhu,False,2,2260,2252
techs,False,1,3950,3068
ilium,True,3,0,2492
duing,False,2,1185,2657
paals,True,2,7067,2006
thunk,False,1,544,2524
pales,False,2,10238,0
afoul,False,3,0,2625
ramin,False,2,2260,2548
paved,False,2,6262,240
wilds,False,1,6589,471
ugged,True,2,3145,626
morra,True,2,3983,1395
munge,False,2,2840,1941
farls,False,1,8002,771
stoor,True,2,0,4157
umpty,False,1,2194,740
redry,True,1,1297,3360
gudes,False,2,8095,390
burbs,True,1,7240,242
wheen,True,2,3278,1412
penna,True,2,1819,3091
hilum,False,2,2228,1071
jolty,False,1,5337,0
dozer,False,2,4558,1354
kithe,False,2,1380,2744
tarre,True,2,3457,3050
orate,False,3,897,3956
stilt,True,1,0,4343
tokay,False,2,3390,2156
nicer,False,2,3703,1390
jours,False,2,6245,1382
eyers,True,2,3950,2168
unket,False,2,2323,1528
court,False,2,3013,2108
favus,False,2,6805,641
lirks,False,1,7027,575
huffy,True,1,2482,899
twine,False,2,0,4330
kiwis,True,2,5330,1526
maple,False,2,2953,2653
scads,True,1,3950,3442
bacha,True,2,3168,1306
drant,False,1,0,4368
guile,False,3,1822,3337
sambo,False,2,2260,2700
kevel,True,2,2323,2716
lahal,True,2,2260,2243
gager,True,2,5220,1035
peppy,True,1,2154,2407
truth,True,1,897,2788
sloan,False,2,0,4849
level,True,2,2323,2916
toric,False,2,3290,1822
nebel,True,2,2323,2760
yagis,False,2,6210,1423
reiks,False,2,4450,3301
skyey,True,1,3620,1868
items,False,2,3950,1688
ranga,True,2,3222,1729
hazel,False,2,4725,963
sucks,True,1,5635,1952
wiser,False,2,4114,1204
fatal,True,2,2855,2163
vinas,False,2,6534,1073
airer,True,3,4900,1409
tried,False,2,3145,2802
jodel,False,2,4618,865
babus,True,2,7118,735
cobia,False,3,3013,1893
pecan,False,2,857,3621
inked,False,2,3145,778
squab,False,2,0,3373
ritts,True,1,6227,1243
amens,False,2,3950,2592
slide,False,2,0,5294
scala,True,2,0,4421
coxae,False,3,3146,2592
crost,False,1,920,3170
allyl,True,1,848,2016
titty,True,1,3574,1430
leaky,False,2,1797,3436
mater,False,2,5276,1288
zoist,False,2,2093,2393
drama,True,2,0,3937
unify,False,2,1297,1814
rasps,True,1,6210,1577
bergs,False,1,6055,2048
pauas,True,3,7067,1739
gayal,True,2,2897,1761
mated,False,2,6098,615
chevy,False,1,2761,1037
evite,True,3,897,2921
teggs,True,1,3950,3225
fried,False,2,3740,1987
typey,True,1,3620,1445
soken,False,2,4416,2358
cohoe,True,3,3013,2335
larnt,False,1,3457,2087
enorm,False,2,0,2535
baboo,True,3,3168,1418
deles,True,2,7121,2307
basin,False,2,3168,1941
pitch,False,1,2237,1388
ataxy,True,2,1297,2222
antre,False,2,0,3931
turps,False,1,6332,1233
unsaw,False,2,0,2202
powns,False,1,6900,1057
appro,True,2,0,2431
lotus,False,2,6043,1591
antae,True,3,0,4288
makes,False,2,9226,268
tronk,False,1,0,3787
squib,False,2,0,3180
chals,False,1,5414,2006
supes,True,2,7458,1923
iotas,False,3,6043,1853
nixer,False,2,3836,998
snugs,True,1,3950,2993
vegan,False,2,242,3591
dixit,True,2,1513,2287
leear,True,3,0,4829
ugali,False,3,0,2550
caulk,False,2,3180,1694
adapt,True,2,0,3199
scatt,True,1,897,3697
draco,False,2,0,3650
teils,False,2,3950,4259
mazut,False,2,3095,1127
fanon,True,2,3817,1226
saker,False,2,4583,2501
peres,True,2,8327,1626
murva,False,2,3075,834
bates,False,2,9441,615
sunis,True,2,6097,2440
wigan,False,2,1791,1965
desis,True,2,3950,3718
rased,False,2,5405,1159
bleak,False,2,908,2909
kinky,True,1,4139,375
salue,False,3,3108,3480
pated,False,2,6262,615
varve,True,2,3699,1674
wavey,False,2,6291,240
arret,True,2,3520,2402
noahs,False,2,6043,1795
input,False,2,0,2000
thilk,False,1,544,2890
vinos,False,2,6534,696
ixtle,False,2,0,3127
pyric,False,1,2054,1274
yexed,True,2,3278,1807
trems,False,1,3950,3039
amove,False,3,0,3587
nutty,True,1,3379,940
coded,True,2,6158,390
delta,False,2,1745,2986
prink,False,1,857,3030
bocca,True,2,3001,1477
mesel,True,2,3016,2632
sella,True,2,848,4636
quasi,False,3,1263,2030
vigil,True,2,1622,1717
seeds,True,2,3950,4539
tiffs,True,1,5330,1226
polks,False,1,8248,0
swelt,False,1,0,4102
shock,False,1,544,3212
shets,True,1,5391,2442
wiled,False,2,5784,0
cames,False,2,9453,510
bitts,True,1,7135,615
squiz,False,2,0,3153
finer,False,2,5260,673
canns,True,1,8092,786
wifes,False,2,8064,178
obias,False,3,3950,2463
stunt,True,1,0,3977
actor,False,2,0,2896
nimbs,False,1,5330,1077
fards,False,1,8002,471
hoves,False,2,8366,728
brava,True,2,908,3009
flaff,True,1,595,2247
pyran,False,1,2054,1870
jawan,True,2,2462,1874
sowps,True,1,6043,2249
oxies,False,3,6273,1366
issei,True,3,2323,1069
pacas,True,2,7067,1465
guana,True,3,1822,2700
cozey,False,2,6775,0
voids,False,2,6285,1518
bring,False,1,908,2916
bagie,False,3,3168,2761
memes,True,2,6966,2136
spods,True,1,3950,3248
shirs,True,1,4494,3323
wolly,True,1,4649,771
sleep,True,2,2323,3286
gisms,True,1,5967,933
soole,True,3,2093,4839
ulema,False,3,0,2849
bonds,False,1,7913,471
boree,True,3,6521,1519
crans,False,1,4870,2961
saddo,True,2,2260,2809
shell,True,1,544,3688
boded,True,2,6146,390
laved,False,2,5405,815
ceroc,True,2,2117,2449
crash,False,1,920,3057
allis,True,2,4798,2313
ought,False,2,1185,1585
treat,True,2,0,4436
kaika,True,3,2760,2101
mucho,False,2,1878,1015
poeps,True,2,6900,1300
muxes,False,2,8284,0
eight,False,2,1380,1626
zincy,False,1,3639,511
forby,False,1,5182,242
frisk,False,1,595,2759
whump,False,1,955,1215
diact,False,2,1380,3048
blume,False,2,908,3284
ither,False,2,2323,1197
poise,False,3,2950,3081
dolia,False,3,2941,2240
based,False,2,6313,531
inner,True,2,3285,1183
pooja,True,3,2950,1697
indol,False,2,0,2071
akela,True,3,0,3163
slugs,True,1,3950,3345
frosh,False,1,595,2811
cabas,True,2,7130,1407
beers,True,2,4858,3224
whity,False,1,3149,1047
psoae,False,3,857,3674
kendo,False,2,962,2860
ikans,False,2,3950,2281
jello,True,2,1050,2785
doyly,True,1,3390,1665
cooms,True,2,6963,1391
yawny,True,1,3557,1238
lunet,False,2,4470,1301
gusty,False,1,4016,531
boyau,False,3,3001,1353
equid,False,3,822,1864
exing,False,2,0,2336
polos,True,2,7748,696
gales,False,2,10018,0
curdy,False,1,4599,471
soldi,False,2,2941,2311
chief,False,2,3787,1129
yeuks,False,2,4450,2473
magic,False,2,2953,1369
runch,False,1,2147,1401
rumen,False,2,3508,1668
dorse,False,2,3290,2715
pells,True,1,5655,2397
duels,False,2,5135,2334
blimy,False,1,2205,2146
rewth,False,1,897,2892
takky,True,1,4057,1083
hoked,False,2,5238,756
mauzy,False,2,4250,792
brose,False,2,908,3963
gnows,False,1,4587,1462
pavis,False,2,7067,1120
dohyo,True,2,2093,1297
tores,False,2,9563,815
bulls,True,1,6891,771
amice,False,3,0,3896
mirky,False,1,5067,0
hakea,True,3,4583,1435
akkas,True,2,3950,2172
blams,False,1,4858,2334
endue,True,3,0,2958
hiois,True,3,5330,2357
oiler,False,3,4551,935
jisms,True,1,5532,933
banks,False,1,8580,0
pepos,True,2,4807,2685
mavin,False,2,2953,1650
novel,False,2,4416,1040
petri,False,2,857,3237
awave,True,3,0,3808
cauks,False,2,7630,666
sizer,False,2,3845,2233
gizmo,False,2,2159,790
perms,False,1,6004,2028
batik,False,2,3168,1752
vodou,True,3,2335,1153
admin,False,2,0,2740
boche,False,2,3001,2146
lichi,True,2,1380,1482
robot,True,2,2093,2384
bevel,True,2,3231,2341
rares,True,2,9730,628
pashm,False,1,3117,948
amahs,True,2,3950,2394
cotan,False,2,3013,2218
hough,True,2,2093,1943
vigor,False,2,1622,1731
finds,False,1,6887,471
hygge,True,1,0,3058
waist,False,2,2671,2288
scran,False,1,1197,3339
pzazz,True,1,857,1422
takhi,False,2,2260,1598
swoon,True,2,0,3938
quack,False,2,1263,1898
ligan,False,2,1380,2540
zineb,False,2,4665,164
sutta,True,2,2082,2854
pawed,False,2,6262,271
ponce,False,2,3912,1925
elvan,False,2,0,2843
ethos,False,2,3950,1358
spank,False,1,0,4066
lurer,True,2,4705,1248
hyles,False,1,7121,755
tupek,False,2,3508,1435
glues,False,2,6910,1363
bimas,False,2,6238,1583
emirs,False,2,3950,2254
swede,True,2,0,4595
debye,True,2,0,4268
laksa,True,2,2260,2037
norma,False,2,3290,1406
duans,False,2,5135,2702
macle,False,2,2953,2682
dagos,False,2,6210,1739
biach,False,2,2288,2008
mizen,False,2,4538,530
hying,False,1,0,2731
koine,False,3,2093,3727
shere,True,2,544,4677
roves,False,2,8366,868
silly,True,1,3525,2331
leirs,False,2,3950,3964
intel,False,2,2323,1600
buffs,True,1,6043,411
bakra,True,2,3168,1663
reede,True,3,0,5126
kaval,True,2,2260,2163
retax,False,2,0,4012
hovel,False,2,4416,1203
shlub,False,1,1392,2020
wring,False,1,411,2916
reefy,True,2,1297,3369
agast,True,2,0,3287
mujik,False,2,1878,1183
blash,False,1,908,2814
ounce,False,3,2147,2187
reals,False,2,3950,4260
tooms,True,2,6043,2206
kokam,True,2,2093,1898
toker,False,2,4416,1756
egmas,False,2,3950,1961
tasse,True,2,2260,3380
beaux,False,3,908,3332
lased,False,2,5405,1106
numen,True,2,3508,1365
yiked,False,2,4525,449
kulak,True,2,2033,1705
oaken,False,3,4583,1060
paska,True,2,3617,1210
cuits,False,2,6952,1047
tubal,False,2,1185,2697
igapo,False,3,0,2281
brere,True,2,908,4057
japes,False,2,8735,363
pratt,True,1,1754,2901
cuifs,False,2,6055,1280
flims,False,1,4545,2146
midst,False,1,2073,1631
islet,False,2,3171,984
lered,True,2,4342,2201
finch,False,1,2937,773
anomy,False,2,1297,2472
arsey,False,2,3620,2207
kuzus,True,2,5277,776
orlon,True,2,848,2428
mousy,False,2,4083,1181
sneer,True,2,2323,3460
claps,False,1,4870,2350
sadhe,False,2,2260,3704
barfs,False,1,8315,233
kuias,False,3,5135,2495
jewed,True,2,3347,1897
readd,True,2,822,3960
piing,True,2,2237,1976
could,False,2,3835,1437
wanty,False,1,5827,0
tenon,True,2,962,3667
wight,False,1,1791,1323
soyle,False,2,2093,4063
urite,False,3,897,3695
soaps,True,2,6043,3213
stymy,True,0,1297,2414
porky,False,1,5944,0
swith,False,1,897,3137
luces,False,2,7458,967
omrah,False,2,1197,1890
steak,False,2,0,4011
agone,False,3,0,4105
isnae,False,3,962,2850
nanny,True,1,4519,1111
dulce,False,2,2033,2606
inarm,False,2,0,2643
ollie,True,3,848,3358
cozed,False,2,6300,0
maill,True,2,2953,2293
ricer,True,2,3703,1693
liken,False,2,3703,1373
round,False,2,2915,2080
ketch,False,1,0,3389
gobos,True,2,6680,1030
shawm,False,1,544,3105
scrab,False,1,1197,2868
ursae,False,3,0,4252
foods,True,2,6638,1460
river,True,2,3703,1541
repro,True,2,0,3721
apres,False,2,7470,964
civic,True,2,2300,1247
rowth,False,1,2990,1266
wowee,True,3,4827,1790
samen,False,2,4583,2600
leams,False,2,3950,3838
razor,True,2,2402,1997
cissy,True,1,3597,1046
nurds,False,1,6332,796
naeve,True,3,2260,2881
trios,False,2,3950,3498
judos,False,2,5337,1086
tranq,False,1,0,3780
troth,True,1,897,3111
flyte,False,1,1492,2429
visie,True,3,1622,2930
sales,True,2,9381,1560
tsked,False,1,3145,1176
pumas,False,2,5992,1583
aldol,True,2,0,2994
bulge,False,2,2941,1941
borna,False,2,4198,1465
acais,True,3,3950,3027
unsee,True,3,2323,2584
ludos,False,2,5135,1661
ratos,False,2,6210,1939
unlay,False,2,2145,1607
locis,False,2,6043,1847
wakas,True,2,6621,1341
bones,False,2,10236,0
unmew,False,2,2323,1108
burqa,False,2,3290,681
sprog,False,1,1197,2627
state,True,2,897,4553
virls,False,1,6769,771
clash,False,1,920,2814
curat,False,2,3302,1799
houri,False,3,2093,2150
cires,False,2,9770,0
torsk,False,1,3290,1587
shris,True,1,5691,2440
thrid,False,1,2563,1695
scoff,True,1,0,3040
flosh,False,1,595,2568
sluse,True,2,0,4957
mawrs,False,1,6903,987
hahas,True,2,6210,1681
doyen,False,2,4416,1424
boobs,True,2,6951,1231
aglet,False,2,3171,1537
meant,False,2,693,4373
chere,True,2,1464,3117
woman,False,2,2504,2113
slurs,True,1,3950,3639
purpy,True,1,4536,418
honer,False,2,5378,1161
siege,True,3,1380,4383
gamme,True,2,2897,2431
shift,False,1,544,3566
truer,True,2,2323,3094
ropey,False,2,5713,991
alist,False,2,0,3721
agape,True,3,0,3983
plonk,False,1,857,2729
pleas,False,2,4807,2652
surer,True,2,4705,2233
frory,True,1,1892,2645
nagas,True,2,6210,1760
filet,False,2,5146,726
pudge,False,2,2042,2331
khoum,False,2,544,1947
spiry,False,1,1297,3551
tirrs,True,1,6527,1531
dimer,False,2,3703,1864
croup,False,2,920,2477
dules,False,2,8306,681
odeon,True,3,0,2454
shoes,True,2,6817,2549
imide,True,3,0,3390
emmew,True,2,2323,1065
ceder,True,2,3243,2689
bitos,False,2,6238,1311
loids,False,2,6043,2093
ofays,False,2,3950,1629
dwaum,False,2,0,2662
wrist,False,1,411,3228
mocks,False,1,7236,392
ciels,False,2,6250,1653
icers,False,2,3950,1939
voila,False,3,2335,2497
bible,True,2,2288,2624
balas,True,2,7966,1073
phone,False,2,1401,3294
nudes,False,2,7458,715
vrouw,False,2,242,2394
imids,True,2,3950,1871
juves,False,2,7660,240
haunt,False,2,2260,2666
incur,False,2,0,1976
saick,False,2,2260,3270
whoof,True,2,955,1767
ripen,False,2,3703,1521
tells,True,1,4798,3212
dorks,False,1,7740,681
shush,True,1,544,3108
pyres,False,1,8327,267
krays,False,1,3950,2658
sorel,False,2,5613,2035
merry,True,1,3187,2342
sidha,False,2,1380,2864
sears,True,2,3950,5137
braes,False,2,7181,2175
gobbo,True,2,2730,964
melic,False,2,1541,2633
yarer,True,2,5780,854
douma,False,3,2093,2428
namus,False,2,6210,1236
drams,False,1,3950,3258
shirk,False,1,544,3580
tendu,False,2,962,2979
cloud,False,2,1742,2087
wives,False,2,8064,240
faugh,False,2,2855,1455
drown,False,1,0,3268
credo,False,2,920,2681
melts,False,1,6388,1626
pules,False,2,9163,0
zabra,True,2,2260,1834
dippy,True,1,2677,1462
farad,True,2,4874,1073
cling,False,1,920,2673
xrays,False,1,3950,2299
fetid,False,2,1417,3121
nodes,False,2,8366,715
flexi,False,2,595,1871
douks,False,2,6543,1347
pized,False,2,5524,0
eaned,True,3,6367,303
umped,False,2,3145,740
cloot,True,2,920,3108
darga,True,2,3457,1782
clues,False,2,7193,1363
chiao,False,3,1464,2508
bunko,False,2,3555,388
sperm,False,1,0,3568
kacks,True,1,6710,767
gules,False,2,8943,0
demur,False,2,0,3891
shiai,True,3,544,3960
bumps,False,1,6043,928
carse,False,2,4377,2034
pixel,False,2,4693,475
anoas,True,3,3950,3143
wreak,False,2,411,3152
infer,False,2,2323,1361
helms,False,1,4798,2516
speak,False,2,0,4000
ormer,True,2,2323,2385
swept,False,1,0,3749
cuvee,True,3,4428,1759
fusel,False,2,4103,1006
sinew,False,2,4665,1624
caber,False,2,5503,1007
naped,False,2,5405,688
bogle,False,2,3001,2652
touns,False,2,6043,2267
curly,False,1,4599,771
obole,True,3,0,3622
bancs,False,1,8080,406
clits,False,1,5767,1744
ihram,False,2,1741,1420
heath,True,2,897,3716
jakey,False,2,6082,268
crypt,False,0,920,2297
raita,True,3,3157,2354
deter,True,2,2323,3595
cared,False,2,7522,0
velds,False,1,5040,2097
mutch,False,1,1878,1388
skull,True,1,0,3567
hoons,True,2,6043,2263
shorl,False,1,544,3740
rawns,False,1,6210,1685
pangs,False,1,8029,422
aight,False,2,1380,2059
veily,False,2,1539,3444
fossa,True,2,2688,1725
lutes,False,2,7458,1190
spurn,False,1,0,3700
horas,False,2,7240,1561
jerid,False,2,2221,2506
bousy,False,2,4298,1181
hazes,False,2,8675,488
tilde,False,2,2228,2805
succi,True,2,1185,2638
sudds,True,1,5135,2421
stank,False,1,0,4077
panic,False,2,4079,1007
giros,False,2,7164,696
demos,False,2,3950,3513
poppa,True,2,2950,1460
donah,False,2,3055,2121
culms,False,1,6903,402
musse,True,2,1878,2565
wuddy,True,1,2893,861
tweep,True,2,2323,2007
mohos,True,2,6736,816
lexes,True,2,6406,2201
ghats,False,1,6028,1235
abbey,True,2,3620,1151
colas,False,2,7811,1073
sojus,True,2,6043,2007
cutin,False,2,2105,2025
shaky,False,1,2341,2795
mezes,True,2,7108,1626
bonce,False,2,3963,1925
twist,True,1,0,3266
mined,False,2,6180,0
soyuz,False,2,2093,2206
mesal,False,2,693,3705
kaneh,False,2,5545,742
buteo,False,3,4416,1003
anura,True,3,0,3142
mulga,False,2,2726,1101
fritz,False,1,1492,2019
rumes,False,2,7458,1138
scopa,False,2,0,3822
deuce,True,3,0,4898
viewy,False,2,2919,1010
lyard,False,1,822,2793
dunch,False,1,2147,1454
glisk,False,1,637,2516
tanti,True,2,4119,1095
bacon,False,2,3168,1618
gryke,False,1,1137,2672
gosht,False,1,2730,1492
pewee,True,3,3180,3416
midis,True,2,6023,1270
ulyie,False,3,0,3498
blaws,False,1,4858,2060
tapir,False,2,2260,2731
kuris,False,2,6332,1255
doxie,False,3,2226,3080
weigh,False,2,411,3462
strad,False,1,2019,2872
fuero,False,3,1780,1986
kliks,True,1,4450,2119
unpeg,False,2,2323,1040
henge,True,2,962,4055
stets,True,1,4847,2681
octal,False,2,0,2601
vasts,True,1,7349,531
sokes,True,2,8366,1828
ezine,True,3,0,3684
shard,False,1,1366,3511
paeon,False,3,3117,2108
fifed,True,2,5120,178
staph,False,1,0,3819
mates,False,2,9226,615
merel,True,2,4213,2101
decay,False,2,1297,3772
sybow,False,1,0,2921
musar,False,2,1878,2277
yolky,True,1,4738,181
coxes,False,2,9419,0
educt,False,2,0,2185
sward,False,1,822,3674
vilde,False,2,2470,1990
purty,False,1,5433,0
kibla,False,2,1380,2159
gaumy,False,2,4194,1068
boogy,True,2,4298,1411
tanas,True,2,7172,1888
alcos,False,2,3950,2521
boody,True,2,4298,1460
herms,False,1,5147,2516
skols,True,1,3950,3415
